sasdate,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,DTCOLNVHFNM,DTCTHFNM,INVEST,VIXCLSx
6/1/92,0.004172542,0.004447193,0.002695897,0.010486644,0.002803833,0.000538763,-0.002438162,-0.003091809,-0.004903866,-0.01382239,-0.001717195,0.002472268,0.004296116,0.00210631,0.010878687,0.00327283,-0.040267163,-0.00383201,0.0569,-36,-0.012462956,0.002650268,0.000371631,0.2,0.4,0.029129673,0.007504055,0.087253314,0.096554735,0.080352833,0.003229088,0.000607276,-0.001718213,-0.011436165,-0.00457069,-0.000534743,-0.001303585,0.00058326,0.001201396,0.000135682,-0.001475637,0.000521598,0.001221561,0.000479808,40.3,-0.1,40.8,7.043159916,4.744932128,5.620400866,6.135564891,5.676753802,6.963189986,4.804021045,5.488937726,6.079933195,5.545177444,-0.024034359,-0.00508533,0.006641569,0,-0.003294362,-0.001207603,-0.004407925,0.003548608,0.046503219,0.046050487,0.001732751,-0.003380688,-0.002723743,-0.00101402,-0.015891864,-0.018012577,0.047576421,-0.001930696,-0.06,0.04,0.03,0.02,-0.02,-0.21,-0.13,-0.06,-0.08,0.16,-0.1,0.01,0.41,2.72,3.5,4.46,5.29,-0.045073995,-0.030556731,0.024888039,-0.00258862,0.000800108,-1.70E-05,0.001726927,-0.009300488,0.032430908,0.014143848,0.000709419,-0.003070206,0.001577854,0.000509591,0.001544946,-2.86E-06,-6.99E-06,0.000703339,0.000724845,0.000723795,0.000461227,-0.004109124,0.003188641,0.000237123,0.002500345,0.007956642,-0.000882978,0.045620731,0.00881246,-0.001201006,14.7531
7/1/92,-0.000796463,-0.001346416,0.00334203,0.013302983,0.007080015,0.00891134,0.009981932,0.011293026,0.012977179,0.025698545,0.008433358,0.01015779,0.007561922,0.011178027,0.000204236,0.008899055,0.009582775,0.003288843,0.5077,-20,0.003537323,0.000809269,0.002479633,-0.1,-0.1,-0.023002739,0.008154628,-0.039071709,-0.076215051,-0.012166739,0.055731194,0.000717215,-0.001041407,-0.00296199,-0.003058775,-0.000416109,-0.00200884,0.00189325,0.00116536,-0.001946539,-0.003649243,-0.001682545,-0.000152614,0.002927169,40.3,0,40.8,7.037905963,4.812184355,5.598421959,6.156978986,5.613128106,6.993015123,4.859812404,5.529429088,6.089044875,5.587248658,-0.001988396,-0.009268695,0.005652853,-0.01,0.005502079,0.001678547,-0.002687229,0.001999032,-0.008200042,-0.008263533,-0.001057359,0.001774891,0.005742161,-0.000115377,0.016470275,0.010731488,-0.043680043,0.028567923,-0.51,-0.48,-0.45,-0.49,-0.57,-0.64,-0.42,-0.15,-0.21,0.19,-0.04,0.03,0.35,2.59,3.59,4.82,5.59,-0.065465266,-0.007548394,0.033187948,-0.003014573,-0.004870796,-0.004110158,-0.00435806,-0.01287784,-0.094199858,0.009344016,-8.15E-06,0.000739537,-1.56E-05,0.000502264,-0.002332498,-2.85E-06,0.000650294,-0.000721615,-8.51E-06,-0.000734968,0.001515921,0.003612922,-0.002333687,0.002648445,-0.004169103,-0.015187332,-3.07E-06,-0.00352309,-0.008543779,0.002603611,13.3036
8/1/92,0.00386454,0.003805386,0.002468397,-0.016035603,0.003241242,-0.005569917,-0.001140849,-0.001187884,0.000384261,-0.008333206,0.003499449,-0.005078382,-0.011202409,-0.005381663,-0.014114396,-0.00499264,0.013556969,-0.048426948,-0.6046,68,0.008828805,0.000388839,0.000951423,-0.1,-0.1,-0.000581903,0.002820876,-0.00973176,0.010681009,-0.02430427,-0.083700811,0.001212578,-0.001314627,-0.006447902,0.00240411,-0.00214273,-0.001509282,-0.003060112,0.00185485,-0.000543897,-0.001621772,-0.000764311,0.001829827,0.00350133,40.3,0,40.8,7.111512116,4.709530201,5.783825182,6.169610732,5.743003188,6.980075941,4.820281566,5.537334267,6.052089169,5.605802066,-0.017934563,-0.010279137,0.001257242,0.02,0.001351556,0.001295392,-0.000704007,-0.003007742,0.001957728,0.004024013,-0.000369351,0.00276349,-0.000360002,-0.000413032,0.006914959,0.007607088,-0.01489465,0.014054942,0.05,-0.06,-0.08,-0.07,-0.13,-0.24,-0.25,-0.12,-0.19,0.08,-0.17,-0.09,0.17,2.3,3.29,4.65,5.35,-0.028961094,0.002770985,0.013312465,-0.001426713,0.001621403,0,-0.001736865,-0.008897735,0.008941074,0.005408641,-0.00071808,-0.0075506,-0.003160181,-0.000549584,0.00076951,-2.84E-06,-0.000665886,-0.000715512,-8.46E-06,0.000720147,-0.001955808,-0.000683494,-0.00032213,-0.002859658,0.004160776,0.011575374,0.00086992,-0.006336429,0.011633756,0.000380193,14.4223
9/1/92,-0.003826258,-0.004952702,0.006494441,0.013807836,0.009489988,0.003137287,-0.000570223,-0.001904121,-0.004419444,-0.003613314,-0.004700337,0.004125765,0.007856122,-0.000527351,0.013062331,0.001448462,-0.005968701,0.028652993,-0.0822,-91,-0.009119101,-0.000871209,-0.000892459,0,0.1,-0.002331003,0.014680445,-0.021178259,-0.077997435,0.018164935,0.023781757,0.000312093,-0.001134688,-0.00949928,0.000654665,-0.00131171,-0.001814151,-0.000583942,0.000678867,-4.53E-05,-0.002060672,0.00016383,0.002282585,-0.002863812,40.2,-0.1,40.7,7.07834158,4.828313737,5.579729826,6.257667588,5.613128106,7.01571242,4.844187086,5.568344504,6.102558595,5.627621114,0.002488368,-0.00695089,0.001665408,-0.02,0.003841092,0.00193511,0.00124203,0.005447093,0.017566738,0.019975304,0.00522828,0.00127953,-0.002301902,8.00E-05,0.001315145,0.005444733,0.001678766,0.004325309,-0.08,-0.14,-0.22,-0.25,-0.29,-0.22,-0.17,-0.03,-0.03,0.02,-0.31,-0.26,-0.04,2.16,3.2,4.7,5.4,-0.014449098,-0.029213455,-0.051147061,0.026356573,0.001617467,0.003276006,0.002604544,0.029537289,0.044501943,-0.043134133,-4.54E-06,0.002262727,-0.000787712,-2.21E-05,-5.36E-06,-2.83E-06,-0.000660679,-0.000710972,-0.000731741,-0.001454533,0.000295004,-0.00163077,-0.001346421,0.00133481,-0.004990301,-0.010868811,-0.003494215,-0.008749734,-0.007363931,-0.008303968,14.2585
10/1/92,-0.004923002,-0.005799704,0.003370976,0.004039263,0.007205384,0.006786219,0.007745397,0.010076291,0.013269624,0.021451365,0.01036406,0.003427417,0.005566702,0.012900584,-0.004085144,0.005732508,0.048703914,0.04012658,0.2671,55,0.017747904,-0.003703318,-0.000775233,-0.3,0.8,-0.021227212,-0.091500651,0.000285347,-0.06066949,0.038564593,-0.098721267,0.001650634,0.000408636,0.002675587,0.003484324,-0.000596801,-0.001514311,0.000729874,0.001964965,0.000725163,-5.95E-05,0.001364209,0.001367054,-5.31E-05,40.3,0.1,40.8,7.126087273,4.859812404,5.726847748,6.251903883,5.666426688,7.031741259,4.753590191,5.537334267,6.184148891,5.624017506,0.053869688,0.005282953,0.000484467,0.01,0.001186303,0.000572946,-0.000289669,-0.003856116,0.00502834,0.005082289,-0.004515345,0.00018062,-0.003718152,-0.000355903,-0.014392893,-0.020944782,0.042121396,-0.016397857,-0.12,0.09,-0.05,0.08,0.12,0.22,0.17,0.07,0.22,0.23,-0.24,-0.06,0.2,2.5,3.49,4.89,5.74,0.030515544,-0.011745203,-0.110760634,0.018478522,0.001605722,0.000803967,-0.001736112,-0.020639553,-0.035345062,-0.017682665,0.002114873,0.003022862,0.008624122,0.001012245,-5.33E-06,0.000835052,0.003254544,0.003520373,0.001438289,0.00216319,0.001891641,0.002823255,0.00019583,0.002384863,0.004984773,0.013770535,0.002618182,0.000791367,-0.007438823,0.001584177,17.4786
11/1/92,0.002178281,0.004464293,0.001707347,0.001702709,0.002212934,0.004025828,0.00285189,0.00345787,0.002002592,0.008756647,-0.000413069,0.007347932,0.00551782,0.006423,0.004690388,0.003878923,0.000358792,-0.015576289,0.1275,98,0.004839526,0.003236287,0.002088387,0.1,-1,-0.011689029,0.10562664,-0.031297831,0.069247098,-0.096587203,-0.042030374,0.001217888,0.000589957,-0.000835352,0.001303498,0.000417798,0.000605999,0.000145911,0.001376621,-0.000226557,-0.000337265,-0.000358412,0.001819837,0.000690223,40.3,0,40.9,7.101675972,4.727387819,5.587248658,6.251903883,5.752572639,7.019296654,4.8978398,5.560681631,6.104793232,5.620400866,-0.040187018,-0.008607325,0.002322422,-0.01,-0.003880895,-0.003162495,-0.002030037,0.008963221,-0.000908339,-0.002949722,0.002700787,-0.001819533,0.010582187,0.000130751,0.024757651,0.026057712,-0.074234529,0.020254331,-0.01,0.33,0.27,0.3,0.38,0.44,0.28,0.11,0.12,0.57,0.04,0.25,0.59,2.95,3.78,5.01,5.87,0.081232976,0.022158451,-0.079357279,0.017591093,-0.004839367,-0.005709965,-0.001736112,-0.002922554,-0.054252553,-0.006649634,-0.001424399,-0.000758422,-0.003951217,-0.000546324,-0.001539052,0.00082876,-0.001322429,-0.001424793,-0.000731644,-0.000731644,-0.001560587,-0.000188462,-0.00022672,-0.002353594,-0.001665261,-0.005082686,-3.04E-06,-0.005898495,0.012095468,0.002827045,14.594
12/1/92,0.035800775,0.040121124,0.006558311,0.015446294,0.012217247,0.001577594,0.003358725,0.002780281,0.000261691,0.010280154,-0.003361712,0.009179978,-0.000697556,-0.002532075,-0.004946018,-0.000443342,0.037148395,-0.011832858,-0.2075,3,0.000577151,0.000879395,0.00101735,0,1.1,-0.039353372,-0.057742191,0.072108413,0.126836433,0.031623188,-0.066334474,0.002038699,0.001541321,-0.001170667,0.005197067,0.000656188,0.000302862,0.001166521,0.002164342,0.000860644,-0.001588657,0.000802353,0.002572446,0.001961877,40.3,0,40.9,7.112327445,5.043425117,5.624017506,6.274762021,5.575949103,7.069874128,4.859812404,5.634789603,6.169610732,5.666426688,0.029834697,-0.002365811,0.007157644,0,-0.002867841,-0.001313742,-0.001909507,-0.000570092,0.004458495,0.004609856,-0.000733504,-0.000616479,-0.004679507,-0.003474551,0.029822357,0.026672491,-0.086805857,0.02256404,-0.17,0.01,0.09,0.02,0.03,0.04,-0.1,-0.12,-0.15,0.75,0.3,0.44,0.79,3.16,3.85,5.06,5.89,-0.00505087,0.001297995,0.015725842,0.004015912,0.001610955,0.00244532,0.001736112,-0.008853833,0.01701751,0.038514624,-0.001412418,-0.000755,-0.00312011,-0.001049976,0.000765988,-0.003344485,-0.001307111,-0.001409901,-0.000725372,-0.00144299,-0.000224786,-0.005387137,0.001791499,-4.01E-05,-0.000829529,-0.000723837,-3.03E-06,0.00351733,-0.003016533,-0.000457438,12.7813
1/1/93,-0.027919782,-0.035147522,-0.001436372,0.002501651,0.01150458,0.003986396,0.003939127,0.004743334,0.005593825,0.015347022,0.002025098,0.003565731,0.004043026,0.01525562,0.007776761,0.009415084,-0.061722186,0.00130064,0.5968,-70,0.000331714,-0.001198658,0.000655264,-0.1,-0.7,0.033912004,-0.040686085,-0.0872355,-0.144790237,-0.044761326,0.01928193,0.002726997,0.002578662,0.001337793,0.007316581,0.001311085,0.001512936,0.001019591,0.002764452,0.003074143,0.000456998,0.00353669,0.002415096,0.001217608,40.5,0.2,41.1,7.098375639,4.86753445,5.713732806,6.320768294,5.398162702,7.070724107,4.955827058,5.638354669,6.184148891,5.59471138,-0.035875427,-0.012088824,0.000218928,-0.01,-0.003664987,-0.001111063,-0.005165602,-0.020316758,-0.04480257,-0.045418004,-0.001047056,-0.002842903,0.000436296,0.00251517,-0.000941587,-0.008950634,0.010328186,-0.018578201,0.1,-0.42,-0.22,-0.22,-0.21,-0.25,-0.17,-0.07,-0.14,0.23,-0.02,0.12,0.48,2.81,3.58,4.89,5.65,0.038289781,0.007647986,-0.011999495,0.004234636,0.000803534,0.000813337,0.002603038,0.015717279,0.02979864,0.000914492,0.002101075,-0.000753296,0.000771886,0.001511883,-2.35E-06,0,0.001281974,0.000693192,-4.63E-06,0.001430604,0.00070257,0.005775299,-0.002620298,0.001044572,0.001650844,-0.001439885,0.001730083,0.003514296,-0.014368896,-0.01099187,12.584
2/1/93,0.004595059,0.005603214,0.001851324,-0.001282771,-0.007819975,0.004723765,0.002754138,0.000500399,0.001192158,-0.004373761,0.00324482,0.001125226,0.007240442,0.007470917,0.001477902,0.002744067,0.025818313,0.010761921,0.0714,112,0.017073418,0.000451611,0.001678205,-0.2,-0.1,0.047938172,-0.026392811,-0.047744686,-0.072882414,-0.030469695,-0.02149677,0.002274403,0.002481895,-0.016512591,0.010663355,0.000833433,0.000503804,0.001309377,0.002222008,0.002299422,-0.000695514,0.004150315,0.001807502,5.29E-05,40.6,0.1,41.1,7.098375639,4.828313737,5.686975356,6.278521424,5.549076085,7.045776577,4.96284463,5.587248658,6.186208624,5.529429088,0.057638781,0.001009639,0.002516022,0,-0.002348006,0.000290229,-0.003430679,0.000543486,-0.027563918,-0.026947615,-0.001599293,0.002952907,0.002896841,-0.000184244,0.014756292,0.007791965,-0.034216082,-0.001769699,0.01,-0.07,-0.07,-0.07,-0.11,-0.4,-0.34,-0.2,-0.28,0.15,-0.1,0.04,0.36,2.4,3.23,4.68,5.36,0.026978132,-0.034458371,-0.062604558,-0.013947667,0.000799662,0.00080937,0.001720358,-0.008869438,0.06725544,-0.002759464,-0.001408908,0.008995563,0.000766511,-0.000537827,0.001524376,0,-0.001941091,-0.000703433,0.000709419,-0.000722229,-0.000944559,-0.003206966,0.003230979,-0.002141822,-6.13E-06,0.000719166,-0.00173911,-0.045490204,0.007142551,0.012487102,13.6247
3/1/93,-0.002614492,-0.003874704,-0.002700272,-0.006342251,-0.008310986,-0.000966963,0.000709995,-7.48E-05,0.000493546,0.005723898,-0.001416219,0.00229687,-0.003116865,-1.63E-05,-0.004988588,-0.001908853,0.045964467,-0.020193843,-0.2943,-19,0.002564344,0.001089257,0.002236023,-0.1,-0.6,-0.059830369,0.032789823,-0.023791765,0.020062401,-0.054416872,0.037000956,-0.000454467,-0.002075345,0.004576667,-0.008093761,-0.000595238,-0.001209556,0.00029074,-4.55E-05,-0.000765887,-0.000795466,-0.001059171,0.00150376,0.000264487,40.3,-0.2,40.8,6.987490247,4.532599493,5.505331536,6.12905021,5.65248918,6.962243464,4.682131227,5.533389489,6.047372179,5.605802066,-0.016368668,-0.004715887,0.007982715,0.02,0.001725943,0.000525921,-0.002223668,0.011917003,0.045614962,0.045002028,-0.0005462,0.00236676,-0.007476224,-0.000263323,0.018972157,0.0162358,-0.045560472,0.001876693,0.04,-0.01,0.02,-0.02,-0.06,-0.24,-0.28,-0.13,-0.24,0.1,-0.12,-0.02,0.26,2.12,2.91,4.51,5.08,0.001843076,-0.031478323,0.015304311,-0.010449583,-5.79E-06,-0.000815974,-0.000878087,0.009857092,-0.035445479,-0.007434751,-0.000701988,-0.008995563,-0.004635594,-0.001538904,-0.00305577,0.002501043,0.000637514,-4.36E-06,-0.001432653,-0.000717604,0.000554333,0.000777196,-0.004116081,0.002322866,-6.10E-06,0.005015617,-0.000866173,0.042001465,-0.001289458,0.004685872,13.693
4/1/93,0.007505359,0.0093053,0.006702623,0.005153741,0.025458681,0.002864348,0.001903004,0.002401656,0.000930668,0.004578107,-0.000404385,0.006568572,0.004092356,0.004720493,0.010810388,0.004779827,-0.012690958,-2.71E-05,0.2524,0,-0.001985887,-0.000108872,-0.000569,0.1,0,0.02723315,-0.017404904,-0.032961052,0.053544387,-0.100695641,0.010627093,0.002741842,-0.000496917,-0.00270957,0.002989539,-0.001370394,-0.001918127,-0.000581564,0.003556478,0.001306159,0.001252572,0.001615366,0.003749536,0.001638262,40.8,0.3,41.3,7.137278437,4.779123493,5.552959585,6.333279628,5.762051383,7.006695227,4.762173935,5.480638923,6.163314804,5.605802066,0.004981183,-0.002768394,0.002336267,-0.01,0.0040908,0.000703118,-0.003576617,0.007816576,0.032322662,0.03500048,-0.005760538,-0.000151274,0.010890671,-0.000244772,-0.015852734,-0.023948554,0.047301212,-0.032947065,-0.11,-0.03,-0.08,-0.08,-0.09,-0.06,-0.01,-0.12,-0.01,0.18,-0.09,0.01,0.28,2.17,3.01,4.5,5.18,-0.040737054,-0.040157286,0.055229575,0.011956144,0.003181494,0.005644827,-0.000869095,0.009713004,-0.018346233,-0.017219281,0.002086462,0,0.003088804,0.001495431,0.002285715,-6.24E-06,0.001909747,0.001380701,0.001420443,0.002132438,0.000594736,0.005543496,0.001170995,-0.000576199,0.000812599,-0.005734783,0.003444563,0.018139271,0.007955111,-0.005034779,13.4566
5/1/93,-0.00022772,0.00042413,0.003471808,0.001582771,0.009443302,-0.004007769,-0.004057536,-0.00526904,-0.00748284,0.001173145,-0.010684393,0.001010064,-0.003945336,0.000984569,-0.009381274,-0.001461224,-0.080155345,0.002250279,-0.2464,127,0.012461626,0.005274437,0.005350843,0,-0.1,0.003873087,-0.001145694,0.02845654,-0.041395415,0.083944831,-0.031935126,0.002463055,0.00261733,0.001525036,0.013343415,-0.000357803,-0.001112178,0.000726903,0.002424326,0.002113263,0.002381521,0.001543365,0.0034372,0.000686215,40.6,-0.1,41.1,7.138867,4.762173935,5.707110265,6.318968114,5.659482216,7.013915475,4.852030264,5.549076085,6.126869184,5.59471138,-0.006820965,-0.00874569,0.000586756,-0.02,0.008496912,0.007593702,0.004668091,-0.011270103,-0.046821237,-0.051284982,0.013575015,0.002875475,-0.010369383,-0.00053464,0.004885582,0.017042074,-0.010732483,-0.008374959,0.04,0,0.09,0.1,0.12,0.07,0.07,-0.03,0.07,0.14,-0.04,0.07,0.36,2.2,3.04,4.43,5.21,-0.00652856,-0.01857166,0.001940241,0.006082407,-0.005584378,-0.006462705,-0.005152429,0.008347968,-0.012622676,-0.017733492,-0.000705331,-0.003738322,0.000767738,0.001971778,-0.000764802,-6.21E-06,-0.000655481,-0.001392236,-8.08E-06,-0.001430063,0.000444437,-0.005298781,-0.000360599,0.001867009,-0.000826708,0.002142093,-0.002590281,-0.008668748,-0.011920033,-0.007422027,13.535
6/1/93,-0.001230778,-0.002632512,0.003630763,0.009202467,-0.001508765,0.00238539,-0.000172075,-0.000671539,0.00195372,-0.009000538,0.005992842,-0.006736389,0.005658181,0.004304519,-0.001101858,-0.000948799,0.045145224,-0.003494643,-0.2039,-86,-0.008368155,0.001136561,0.001455877,-0.1,0.3,-0.044073384,0.059702621,0.01281658,0.022388995,0.005614838,-0.002476872,0.001635663,-0.001082202,-0.013981472,0.001471671,-0.001432494,-0.001822601,-0.000872347,0.00231687,0.002288074,0.000356739,0.002541356,0.003128028,0.000949367,40.5,0,40.9,7.154615357,4.852030264,5.659482216,6.306275287,5.758901774,7.029972912,4.859812404,5.583496309,6.120297419,5.634789603,0.028692361,-0.00149171,0.002188146,0.01,-0.008723511,-0.005877452,0.000922625,0.007985911,0.026522911,0.0267067,-0.000135345,-0.001415345,0.007615957,0.000536278,0.00629123,0.003982869,-0.014647714,-0.004783837,0.04,0.11,0.11,0.13,0.18,0.02,-0.08,-0.1,-0.14,0.21,0.03,0.16,0.5,2.18,2.92,4.29,5.03,0.018105916,-0.02692365,-0.025853071,0.007140926,-0.003985657,-0.006447083,0.002576214,-0.040181919,-0.028197149,0.03395487,-0.002084539,-1.40E-05,-0.00231214,-0.00302495,-0.00380315,-6.18E-06,-0.000648062,-0.00069371,-0.002130429,-0.001420958,-0.002741888,0.001797063,-0.003237535,-0.003452387,-0.00163599,-0.002142093,0.000853584,0.02869438,0.008352576,0.007521827,13.0022
7/1/93,0.003254703,0.002773848,0.004911333,-0.004850407,0.014410949,0.00240883,0.004987643,0.006243318,0.007949539,-0.001946263,0.011534283,-6.33E-05,-0.000898878,0.0024587,-0.000539587,0.001939485,0.043338485,0.001140727,0.0271,111,0.01964083,-0.000108188,0.001470362,-0.1,-0.1,0.022735234,-0.071618964,-0.030711966,-0.060071269,-0.008998936,0.023214942,0.002759195,0.000811762,-0.003439976,0.004820296,-0.000179206,-0.000202716,-0.000145465,0.003245878,0.002372268,0.002631971,0.0023431,0.003859289,0.00478583,40.6,0,41.1,7.134093721,4.882801923,5.648974238,6.327936784,5.627621114,7.068172,4.844187086,5.564520407,6.214608098,5.655991811,-0.016266816,-0.000347016,0.000370897,0,0.000203407,-0.001715205,-0.001510194,-0.004651318,-0.010714811,-0.009085213,-0.007743024,-0.002348333,-0.002124296,-0.000202792,-0.001719998,-0.014905094,0.004810272,-0.009457484,0.02,-0.05,-0.03,-0.04,-0.07,-0.13,-0.15,-0.16,-0.14,0.14,-0.02,0.1,0.41,2.03,2.75,4.11,4.87,0.025272103,0.002599684,-0.008456288,0.002421025,0.003186616,0.003214733,0,-0.004230035,-0.020605609,0.023214745,0.000691801,0.002247458,0.001538462,0.000478888,0.002282238,-0.000830889,-0.001274263,-1.90E-06,-5.02E-07,-5.02E-07,0.001235747,-3.24E-05,0.002919141,0.000849756,0.000813999,0.002137514,-0.001715999,-0.009922982,0.015376657,-0.00025227,11.9995
8/1/93,0.002159366,0.00173681,0.001003171,0.005111282,-0.000199198,-0.000932158,-0.002670499,-0.004348041,-0.001240842,-0.01069417,0.002122289,-0.009020588,0.001299902,0.000147276,0.004769519,-0.00196092,0.019264409,-0.001080068,-0.2906,73,0.015129683,0.00171418,0.003223898,-0.1,0.3,-0.035872739,0.003474236,-0.006587639,-0.015798117,0,-0.028333783,0.001358763,0.000901185,-0.010043374,0.004797173,0.000119474,0.000709328,-0.000727643,0.001472945,0.000670376,-0.000830401,0.00195478,0.002958582,-0.00168032,40.7,0,41.1,7.170119543,4.820281566,5.680172609,6.33150185,5.771441123,7.114769448,4.86753445,5.638354669,6.257667588,5.693732139,0.009841277,0.000639147,0.001678501,0,1.47E-05,0.001190584,-0.001008065,-0.004006085,-0.006971673,-0.01051106,0.003591659,0.000874076,0.002316198,0.000106543,0.015176347,0.011875671,-0.042159072,0.004479853,-0.03,-0.02,-0.02,-0.02,-0.03,-0.06,-0.13,-0.32,-0.33,0.15,-0.01,0.11,0.41,2,2.65,3.82,4.57,-0.012021531,-0.037141003,-0.002745323,0.020077895,-0.008839588,-0.009801907,-0.000860215,0.013517256,0.073189122,0.008775754,0.000688931,0.010500454,0.001531379,-0.001498009,0.002282238,0.002465398,0.001258229,0.000685624,0.002118892,0.00212039,0.000128052,-0.000413696,0.001614235,-0.000382026,-2.65E-06,-0.001426024,0.001707211,-0.043239976,-0.010331709,-0.008386398,11.9522
9/1/93,-0.002251086,-0.002783176,0.005727664,0.008865514,0.005881721,0.005103941,0.006355345,0.007165059,0.003023114,0.020400132,-0.003205554,0.017047839,0.003493683,0.012159523,0.000222082,0.006914889,-0.003419223,0.024141409,0.4121,-76,-0.006630328,-0.002711609,-0.002501969,-0.1,0.1,-0.015548465,-0.030916178,0.005273578,0.023604558,-0.007941051,-0.00588237,0.002173777,0.002204477,0.005207441,0.003531004,0.001671143,0.002428168,0.000582157,0.002166119,0.002231347,0.002844222,0.002203166,0.003833117,0.00068297,40.8,0.2,41.3,7.202661197,4.997212274,5.743003188,6.340359304,5.755742214,7.13169851,4.919980926,5.655991811,6.242223265,5.749392986,-0.016718301,-0.008930186,0.004854939,0,0.000285341,0.000810253,0.000504159,0.005190085,0.020510547,0.024387214,-0.003604085,0.000591747,0.000897624,0.000675375,0.011189449,0.006204336,-0.030676466,0.001178487,0.06,-0.02,-0.07,-0.08,-0.08,-0.3,-0.32,-0.19,-0.26,0.07,-0.14,-0.03,0.27,1.64,2.27,3.57,4.25,-0.053807407,0.017290979,0.022147978,0.010268202,0.011251532,0.01386942,0.00172043,0.011865581,-0.035843239,-0.02481478,-0.00069371,-0.011236879,-0.003836419,0.000974048,-0.004564475,-0.000835545,-0.000638672,-0.001376935,-0.00212139,-0.002122891,-0.000669278,0.002011082,-0.005529812,0.000713353,0.000808715,-0.002847483,0.00084415,0.010098668,-0.001671919,0.000651285,12.6214
10/1/93,-0.004212869,-0.003983363,0.001553346,0.004262266,0.006093416,0.007404434,0.007065133,0.008258866,0.004891096,0.025166711,-0.00253866,0.021188726,0.007837587,0.011948101,0.002101951,0.008319085,-0.00865135,0.028456196,0.5169,164,0.017240015,0.00235666,0.002228879,0.1,0,0.064698406,-0.000795229,-0.004282662,-0.052685767,0.029735711,0.031361455,0.002553982,0.002423808,-0.00034632,0.009287034,0.000536561,0.001514616,-0.000873363,0.002586454,0.002448745,0.001714472,0.002655699,0.00337863,5.25E-05,40.7,-0.1,41.3,7.238496841,4.836281907,5.888877958,6.380122537,5.752572639,7.160069208,4.983606622,5.700443573,6.293419279,5.707110265,0.045591438,-0.004492865,0.000355485,-0.02,-0.001069764,-0.000581964,-0.002818147,-0.000870075,-0.007128511,-0.005612308,0.001305206,0.000842845,0.002944201,0.000947985,0.010096063,0.018688912,-0.023074573,-0.002041348,-0.1,0.1,0.07,0.06,0.03,-0.02,-0.03,0.01,-0.03,0.27,0.03,0.13,0.4,1.72,2.34,3.68,4.32,0.017474408,0.013596026,-0.014865987,0.003625655,-0.000807426,-2.68E-06,-7.39E-07,0.020442957,0.063265551,-0.029275158,0.002749131,0.002988979,0.01296185,0.000473678,0.009113384,-1.07E-05,-6.33E-06,0.004109123,0.004218918,0.003519393,0.002095667,0.000302352,0.01131292,-0.001114022,-5.92E-06,0.005693449,-0.000859386,0.01897389,0.009743625,-0.006742604,11.3771
